Area Code,Area,Item Code,Item,Element,Year,Unit,Value,Flag
117,Republic of Korea,2658,"Beverages, Alcoholic",Food supply quantity (tonnes),2001,tonnes,221989,S
117,Republic of Korea,2658,"Beverages, Alcoholic",Food supply quantity (tonnes),2002,tonnes,241824,S
117,Republic of Korea,2658,"Beverages, Alcoholic",Food supply quantity (tonnes),2003,tonnes,240580,S
117,Republic of Korea,2658,"Beverages, Alcoholic",Food supply quantity (tonnes),2004,tonnes,233971,S
117,Republic of Korea,2658,"Beverages, Alcoholic",Food supply quantity (tonnes),2005,tonnes,243544,S
117,Republic of Korea,2658,"Beverages, Alcoholic",Food supply quantity (tonnes),2006,tonnes,237790,S
117,Republic of Korea,2658,"Beverages, Alcoholic",Food supply quantity (tonnes),2007,tonnes,261996,S
117,Republic of Korea,2658,"Beverages, Alcoholic",Food supply quantity (tonnes),2008,tonnes,260632,S
117,Republic of Korea,2658,"Beverages, Alcoholic",Food supply quantity (tonnes),2009,tonnes,263667,S
117,Republic of Korea,2658,"Beverages, Alcoholic",Food supply quantity (tonnes),2010,tonnes,250264,S
117,Republic of Korea,2658,"Beverages, Alcoholic",Food supply quantity (tonnes),2011,tonnes,265736,S
117,Republic of Korea,2658,"Beverages, Alcoholic",Food supply quantity (tonnes),2012,tonnes,249991,S
117,Republic of Korea,2658,"Beverages, Alcoholic",Food supply quantity (tonnes),2013,tonnes,252797,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1961,tonnes,500528,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1962,tonnes,601948,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1963,tonnes,525062,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1964,tonnes,464251,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1965,tonnes,534205,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1966,tonnes,706058,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1967,tonnes,824442,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1968,tonnes,786381,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1969,tonnes,903700,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1970,tonnes,1117420,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1971,tonnes,1492889,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1972,tonnes,1641360,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1973,tonnes,1883494,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1974,tonnes,1922753,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1975,tonnes,1812359,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1976,tonnes,1982203,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1977,tonnes,2111168,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1978,tonnes,1803418,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1979,tonnes,1819143,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1980,tonnes,1957819,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1981,tonnes,1915345,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1982,tonnes,1872496,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1983,tonnes,1459250,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1984,tonnes,1477696,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1985,tonnes,1425880,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1986,tonnes,1487952,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1987,tonnes,1499247,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1988,tonnes,1461424,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1989,tonnes,1370083,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1990,tonnes,1324883,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1991,tonnes,1207216,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1992,tonnes,1194087,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1993,tonnes,1103970,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1994,tonnes,1116207,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1995,tonnes,1058847,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1996,tonnes,1072566,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1997,tonnes,1130136,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1998,tonnes,1139149,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),1999,tonnes,1241692,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),2000,tonnes,1101477,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),2001,tonnes,1258659,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),2002,tonnes,1242391,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),2003,tonnes,1315899,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),2004,tonnes,1362163,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),2005,tonnes,1372218,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),2006,tonnes,1467607,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),2007,tonnes,1488745,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),2008,tonnes,1482528,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),2009,tonnes,1347238,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),2010,tonnes,1450286,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),2011,tonnes,1391621,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),2012,tonnes,1438350,S
117,Republic of Korea,2657,"Beverages, Fermented",Food supply quantity (tonnes),2013,tonnes,1416719,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1961,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1962,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1963,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1964,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1965,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1966,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1967,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1968,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1969,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1970,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1971,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1972,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1973,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1974,tonnes,17008,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1975,tonnes,16116,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1976,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1977,tonnes,36,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1978,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1979,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1980,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1981,tonnes,36,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1982,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1983,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1984,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1985,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1986,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1987,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1988,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1989,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1990,tonnes,172,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1991,tonnes,1300,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1992,tonnes,2860,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1993,tonnes,1052,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1994,tonnes,64,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1995,tonnes,1220,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1996,tonnes,84,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1997,tonnes,4,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1998,tonnes,8,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),1999,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),2000,tonnes,0,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),2001,tonnes,64,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),2002,tonnes,316,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),2003,tonnes,964,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),2004,tonnes,1224,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),2005,tonnes,1892,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),2006,tonnes,2700,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),2007,tonnes,492,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),2008,tonnes,1304,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),2009,tonnes,376,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),2010,tonnes,644,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),2011,tonnes,1404,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),2012,tonnes,1916,S
117,Republic of Korea,2532,Cassava and products,Food supply quantity (tonnes),2013,tonnes,5464,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1961,tonnes,0,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1962,tonnes,0,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1963,tonnes,7450,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1964,tonnes,2226.67,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1965,tonnes,2662.22,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1966,tonnes,16841.11,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1967,tonnes,2467.78,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1968,tonnes,2043.33,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1969,tonnes,293.33,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1970,tonnes,260,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1971,tonnes,0,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1972,tonnes,0,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1973,tonnes,1128.89,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1974,tonnes,428.36,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1975,tonnes,132,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1976,tonnes,237.78,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1977,tonnes,408.83,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1978,tonnes,153.44,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1979,tonnes,170.25,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1980,tonnes,169.24,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1981,tonnes,1363.22,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1982,tonnes,523.12,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1983,tonnes,318.85,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1984,tonnes,53.34,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1985,tonnes,9137.72,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1986,tonnes,468,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1987,tonnes,9370.84,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1988,tonnes,14662.17,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1989,tonnes,43241.47,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1990,tonnes,31166.14,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1991,tonnes,12893.17,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1992,tonnes,4365.45,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1993,tonnes,54.44,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1994,tonnes,55.54,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1995,tonnes,286.59,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1996,tonnes,816.37,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1997,tonnes,541.11,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1998,tonnes,404.34,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),1999,tonnes,281.05,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),2000,tonnes,927.86,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),2001,tonnes,782.15,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),2002,tonnes,30.01,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),2003,tonnes,294.48,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),2004,tonnes,350.01,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),2005,tonnes,463.37,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),2006,tonnes,121.11,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),2007,tonnes,7.78,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),2008,tonnes,53.33,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),2009,tonnes,156.68,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),2010,tonnes,455.54,S
117,Republic of Korea,2520,"Cereals, Other",Food supply quantity (tonnes),2011,tonnes,577.75,S
